system,question_idx,question,correct_doc,retrieved_docs,correct_doc_retrieved,llm_score,exact_match,f1_score
Local_gpt4omini,61,"List three key themes mentioned in the key points section of the book ""Sport and Apartheid South Africa"" ..",colonialism_sport_book_summary.txt,"colonialism_sport_book_summary.txt, colonial_history_sport.txt, bal_afd_education_inclusion_summary.txt",True,2,0,0.0625
Local_gpt4omini,62,List three social impacts of basketball in Africa.,rise_and_rise_african_basketball.txt,"rise_and_rise_african_basketball.txt, rise_of_african_basketball.txt, luol_deng_south_sudan_summary.txt",True,4,0,0.0799999999999999
Local_gpt4omini,63,List two objectives of the Basketball Without Borders camp in East Africa.,bwb_east_africa_summary.txt,"bwb_east_africa_summary.txt, giants_of_africa_camps_summary.txt, bal_afd_education_inclusion_summary.txt",True,5,0,0.1290322580645161
Local_gpt4omini,64,List three individual NBA awards or honors Hakeem Olajuwon won during his career.,hakeem_olajuwon_summary.txt,"hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt, pascal_siakam_summary.txt",True,4,0,0.1379310344827586
Local_gpt4omini,65,List two achievements Joel Embiid has earned in the NBA.,joel_embiid_summary.txt,"joel_embiid_summary.txt, giannis_antetokounmpo_summary.txt, nba_fiba_african_dev_league.txt",True,4,0,0.5454545454545454
Local_gpt4omini,66,List three areas of focus for Dikembe Mutombo's humanitarian work.,dikembe_mutombo_summary.txt,"dikembe_mutombo_summary.txt, luol_deng_south_sudan_summary.txt, bal_global_investment_summary.txt",True,4,0,0.0
Local_gpt4omini,67,List two NBA honors Pascal Siakam has received.,pascal_siakam_summary.txt,"pascal_siakam_summary.txt, hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt",True,5,0,0.4761904761904761
Local_gpt4omini,68,List two ways basketball impacts South Sudan society.,luol_deng_south_sudan_summary.txt,"luol_deng_south_sudan_summary.txt, rise_and_rise_african_basketball.txt, africabasket_two_countries.txt",True,5,0,0.12
Local_gpt4omini,69,List two impacts of Gab Gre Lasme's success on African basketball.,gab_gre_lasme_summary.txt,"gab_gre_lasme_summary.txt, rise_of_african_basketball.txt, top_african_female_players_summary.txt",True,5,0,0.1818181818181818
Local_gpt4omini,70,List three major NBA achievements Giannis Antetokounmpo has earned.,giannis_antetokounmpo_summary.txt,"giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt, joel_embiid_summary.txt",True,5,0,0.4347826086956522
Local_gpt4omini,71,List two areas where Serge Ibaka has focused his philanthropic efforts.,serge_ibaka_summary.txt,"serge_ibaka_summary.txt, giannis_antetokounmpo_summary.txt, dikembe_mutombo_summary.txt",True,5,0,0.4444444444444445
Local_gpt4omini,72,List three African countries mentioned as having female basketball players making global waves.,top_african_female_players_summary.txt,"top_african_female_players_summary.txt, womens_basketball_africa.txt, womens_basketball_league_africa.txt",True,5,0,0.1111111111111111
Local_gpt4omini,73,List two objectives of FIBA Africa's youth development programs.,fiba_africa_youth_development.txt,"fiba_africa_youth_development.txt, fiba_africa_youth_competitions_summary.txt, bal_afd_education_inclusion_summary.txt",True,4,0,0.25
Local_gpt4omini,74,List two objectives of the proposed African development league.,nba_fiba_african_dev_league.txt,"bal_afd_education_inclusion_summary.txt, nba_fiba_african_dev_league.txt, bal_africa_sports_economy_summary.txt",True,5,0,0.4761904761904761
Local_gpt4omini,75,List three teams that compete in the Nigerian Premier League.,nigerian_premier_league_summary.txt,"nigerian_premier_league_summary.txt, african_games_3x3_basketball_summary.txt, top_10_african_basketball_clubs_summary.txt",True,5,0,0.2105263157894736
Local_gpt4omini,76,List three social impacts of the Women's Basketball League Africa.,womens_basketball_league_africa.txt,"womens_basketball_africa.txt, bal_gender_equality_initiatives_summary.txt, womens_basketball_league_africa.txt",True,5,0,0.0689655172413793
Local_gpt4omini,77,List three teams that compete in South Africa's Basketball National League.,basketball_national_league_summary.txt,"basketball_national_league_summary.txt, african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt",True,5,0,0.1999999999999999
Local_gpt4omini,78,List two types of tournaments featured in the Youzou Elite Basketball League.,youzou_elite_basketball_summary.txt,"youzou_elite_basketball_summary.txt, afrobasket_summary.txt, africabasket_two_countries.txt",True,5,0,0.2222222222222222
Local_gpt4omini,79,List three existing partners of the Basketball Africa League mentioned.,bal_partners_playoffs_finals_summary.txt,"bal_partners_playoffs_finals_summary.txt, nba_fiba_african_dev_league.txt, bal_linking_african_teams_nba_summary.txt",True,2,0,0.0
Local_gpt4omini,80,List two age groups featured in FIBA Africa youth competitions.,fiba_africa_youth_competitions_summary.txt,"fiba_africa_youth_competitions_summary.txt, fiba_africa_youth_development.txt, afrobasket_summary.txt",True,5,0,0.1333333333333333
Local_gpt4omini,81,List three countries that confirmed participation in the postponed tournament.,afro_varsity_3x3_challenge_summary.txt,"afro_varsity_3x3_challenge_summary.txt, africabasket_two_countries.txt, bal_partners_playoffs_finals_summary.txt",True,5,0,0.4
Local_gpt4omini,82,List three African players mentioned who joined US college basketball programs.,nba_academy_bal_us_college_summary.txt,"nba_academy_bal_us_college_summary.txt, top_african_female_players_summary.txt, african_games_3x3_basketball_summary.txt",True,5,0,0.1739130434782608
Local_gpt4omini,83,List four countries included in FIBA Africa Zone 4.,fiba_africa_sub_zones_summary.txt,"fiba_africa_sub_zones_summary.txt, espn_africa_fiba_broadcast_deal_summary.txt, fiba_africa_history.txt",True,5,0,0.2
Local_gpt4omini,84,List three countries that won medals in the women's 3x3 basketball tournament at the 2023 African Games.,african_games_3x3_basketball_summary.txt,"african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt, top_african_female_players_summary.txt",True,5,0,0.1538461538461538
Local_gpt4omini,85,List two types of activities offered at Giants of Africa camps.,giants_of_africa_camps_summary.txt,"giants_of_africa_camps_summary.txt, bwb_east_africa_summary.txt, bal_first_scouting_combine_summary.txt",True,5,0,0.2608695652173913
Local_gpt4omini,86,List two major initiatives mentioned in the BAL global investment article.,bal_global_investment_summary.txt,"bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt",True,5,0,0.0714285714285714
Local_gpt4omini,87,List two challenges mentioned regarding basketball infrastructure in Africa.,basketball_africa_infrastructure_summary.txt,"basketball_africa_infrastructure_summary.txt, africabasket_two_countries.txt, rise_and_rise_african_basketball.txt",True,5,0,0.32
Local_gpt4omini,88,List three activities featured at the Giants of Africa 2025 Festival.,giants_of_africa_2025_kigali_summary.txt,"giants_of_africa_2025_kigali_summary.txt, african_games_3x3_basketball_summary.txt, giants_of_africa_camps_summary.txt",True,5,0,0.0465116279069767
Local_gpt4omini,89,List three top African basketball clubs mentioned in the article.,top_10_african_basketball_clubs_summary.txt,"top_10_african_basketball_clubs_summary.txt, african_games_3x3_basketball_summary.txt, basketball_africa_infrastructure_summary.txt",True,5,0,0.4
Local_gpt4omini,90,List three types of limitations sport faces in addressing SDGs.,sports_limitations_addressing_sdgs_summary.txt,"sports_limitations_addressing_sdgs_summary.txt, disability_barriers_in_sports_summary.txt, bal_afd_education_inclusion_summary.txt",True,5,0,0.1333333333333333
Local_gpt4omini,91,List three types of accessibility barriers in sports for people with disabilities.,disability_barriers_in_sports_summary.txt,"disability_barriers_in_sports_summary.txt, sports_limitations_addressing_sdgs_summary.txt, youth_development_basketball_summary.txt",True,5,0,0.1428571428571428
Local_gpt4omini,92,List two key initiatives of the NBA Africa and Opportunity International partnership.,nba_africa_opportunity_international_summary.txt,"nba_fiba_african_dev_league.txt, nba_africa_opportunity_international_summary.txt, nba_africa_opportunity_courts_summary.txt",True,5,0,0.0769230769230769
Local_gpt4omini,93,List three key investment areas for private investment in BAL.,investing_in_bal_private_investment_summary.txt,"investing_in_bal_private_investment_summary.txt, bal_global_investment_summary.txt, bal_africa_sports_economy_summary.txt",True,5,0,0.1666666666666666
Local_gpt4omini,94,List three BAL Foundational Partners mentioned in the agreement.,bal_rdb_multi_year_extension_summary.txt,"investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt, bal_global_investment_summary.txt",True,5,0,0.1333333333333333
Local_gpt4omini,95,List three modern basketball arenas in Africa mentioned in the article.,africas_flashy_basketball_arenas_summary.txt,"africas_flashy_basketball_arenas_summary.txt, basketball_africa_infrastructure_summary.txt, giants_of_africa_camps_summary.txt",True,5,0,0.5263157894736842
Local_gpt4omini,96,List three challenges facing basketball development in Africa.,basketball_africa_societal_impact_summary.txt,"africabasket_two_countries.txt, rise_and_rise_african_basketball.txt, luol_deng_south_sudan_summary.txt",False,4,0,0.0727272727272727
Local_gpt4omini,97,List three social skills developed through youth basketball.,youth_development_basketball_summary.txt,"youth_development_basketball_summary.txt, fiba_africa_youth_development.txt, luol_deng_south_sudan_summary.txt",True,5,0,0.2666666666666667
Local_gpt4omini,98,List two activities conducted during the court unveiling events.,nba_africa_opportunity_courts_summary.txt,"nba_africa_opportunity_courts_summary.txt, nba_africa_opportunity_international_summary.txt, basketball_africa_infrastructure_summary.txt",True,5,0,0.3076923076923077
Local_gpt4omini,99,List three types of FIBA tournaments covered in the ESPN Africa broadcast deal.,espn_africa_fiba_broadcast_deal_summary.txt,"espn_africa_fiba_broadcast_deal_summary.txt, afrobasket_summary.txt, bal_africa_sports_economy_summary.txt",True,5,0,0.2666666666666667
Local_gpt4omini,100,List three contributing factors to basketball's growing influence in Africa.,basketball_influence_africa_summary.txt,"rise_and_rise_african_basketball.txt, africabasket_two_countries.txt, basketball_influence_africa_summary.txt",True,5,0,0.109090909090909
Local_gpt4omini,101,List three impact areas of the BAL and AFD partnership.,bal_afd_education_inclusion_summary.txt,"bal_global_investment_summary.txt, bal_afd_education_inclusion_summary.txt, investing_in_bal_private_investment_summary.txt",True,5,0,0.048780487804878
Local_gpt4omini,102,List three revenue streams for the Basketball Africa League.,bal_africa_sports_economy_summary.txt,"bal_africa_sports_economy_summary.txt, nba_fiba_african_dev_league.txt, basketball_influence_africa_summary.txt",True,5,0,0.1818181818181818
Local_gpt4omini,103,List three key actions in BAL's gender equality initiatives.,bal_gender_equality_initiatives_summary.txt,"bal_gender_equality_initiatives_summary.txt, bal_rdb_multi_year_extension_summary.txt, womens_basketball_africa.txt",True,5,0,0.0967741935483871
Local_gpt4omini,104,List two social impact initiatives mentioned for the Basketball Africa League.,bal_linking_african_teams_nba_summary.txt,"rise_and_rise_african_basketball.txt, rise_of_african_basketball.txt, bal_gender_equality_initiatives_summary.txt",False,2,0,0.0
Local_gpt4omini,105,List three former NBA players who attended the BAL scouting combine as prospects.,bal_first_scouting_combine_summary.txt,"bal_first_scouting_combine_summary.txt, nba_academy_bal_us_college_summary.txt, bal_linking_african_teams_nba_summary.txt",True,5,0,0.1818181818181818
Local_gpt4omini,106,List two objectives of the AfricaBasket and WINGSPAN partnership.,africabasket_wingspan_partnership_summary.txt,"africabasket_wingspan_partnership_summary.txt, africabasket_two_countries.txt, bal_afd_education_inclusion_summary.txt",True,5,0,0.7058823529411764
Local_gpt4omini,107,Which organization co-organizes the Basketball Africa League (BAL) alongside FIBA? A) UEFA B) NBA Africa C) IOC D) FIFA,basketball_africa_league.txt,"bal_linking_african_teams_nba_summary.txt, basketball_africa_league.txt, fiba_africa_history.txt",True,5,1,1.0
Local_gpt4omini,108,Which city serves as the headquarters of FIBA Africa? A) Lagos B) Cairo C) Abidjan D) Nairobi,fiba_africa_history.txt,"fiba_africa_history.txt, africas_flashy_basketball_arenas_summary.txt, bal_africa_sports_economy_summary.txt",True,5,1,1.0
Local_gpt4omini,109,Which colonial region used cricket as a tool for elite formation? A) French West Africa B) British India C) Caribbean D) East Africa,colonial_history_sport.txt,"colonial_history_sport.txt, colonialism_sport_book_summary.txt, africabasket_two_countries.txt",True,5,1,1.0
Local_gpt4omini,110,Which two countries are mentioned as leaders in women's basketball achievements in Africa? A) Egypt and Morocco B) Nigeria and Senegal C) Kenya and Ghana D) Tunisia and Algeria,womens_basketball_africa.txt,"top_african_female_players_summary.txt, womens_basketball_africa.txt, african_games_3x3_basketball_summary.txt",True,5,1,1.0
Local_gpt4omini,111,What is the primary purpose of allowing two African countries to participate in global events? A) Increase revenue B) Promote inclusivity and showcase broader talent C) Reduce competition D) Follow European models,africabasket_two_countries.txt,"africabasket_two_countries.txt, bal_afd_education_inclusion_summary.txt, giants_of_africa_2025_kigali_summary.txt",True,5,1,1.0
Local_gpt4omini,112,Which country has won the most AfroBasket championships? A) Nigeria B) Tunisia C) Angola D) Senegal,afrobasket_summary.txt,"top_10_african_basketball_clubs_summary.txt, afrobasket_summary.txt, african_games_3x3_basketball_summary.txt",True,5,1,1.0
Local_gpt4omini,113,Which organization launched the Basketball Africa League? A) FIBA only B) NBA Africa and FIBA C) African Union D) IOC,rise_of_african_basketball.txt,"fiba_africa_history.txt, nba_fiba_african_dev_league.txt, afrobasket_summary.txt",False,5,1,1.0
Local_gpt4omini,114,"What is the primary focus of the book ""Sport and Apartheid South Africa""? A) Modern sports economics B) Colonial history, sport, and cultural identity C) African independence movements D) Olympic history",colonialism_sport_book_summary.txt,"colonialism_sport_book_summary.txt, colonial_history_sport.txt, rise_and_rise_african_basketball.txt",True,5,1,1.0
Local_gpt4omini,115,"Which organizations are highlighted as key players in shaping African basketball's future? A) FIFA and UEFA B) NBA Africa, BAL, and local federations C) IOC and FIBA Europe D) NCAA and WNBA",rise_and_rise_african_basketball.txt,"rise_of_african_basketball.txt, africabasket_two_countries.txt, nba_fiba_african_dev_league.txt",False,5,1,1.0
Local_gpt4omini,116,Which NBA stars are mentioned as products of previous Basketball Without Borders camps in Africa? A) LeBron James and Kobe Bryant B) Joel Embiid and Pascal Siakam C) Stephen Curry and Kevin Durant D) Giannis Antetokounmpo and Luka Doncic,bwb_east_africa_summary.txt,"bwb_east_africa_summary.txt, bal_linking_african_teams_nba_summary.txt, nba_fiba_african_dev_league.txt",True,5,1,1.0
Local_gpt4omini,117,Which NBA teams did Hakeem Olajuwon play for during his professional career? A) Lakers and Celtics B) Bulls and Knicks C) Houston Rockets and Toronto Raptors D) Spurs and Heat,hakeem_olajuwon_summary.txt,"hakeem_olajuwon_summary.txt, giannis_antetokounmpo_summary.txt, joel_embiid_summary.txt",True,5,1,1.0
Local_gpt4omini,118,Which city was Joel Embiid born in? A) Lagos B) Yaoundé C) Nairobi D) Accra,joel_embiid_summary.txt,"joel_embiid_summary.txt, giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt",True,5,1,1.0
Local_gpt4omini,119,What is the name of the hospital Dikembe Mutombo established? A) Mutombo Medical Center B) Biamba Marie Mutombo Hospital C) Kinshasa General Hospital D) Congo Community Hospital,dikembe_mutombo_summary.txt,"dikembe_mutombo_summary.txt, african_games_3x3_basketball_summary.txt, fiba_africa_history.txt",True,5,1,1.0
Local_gpt4omini,120,What position does Pascal Siakam play? A) Center B) Guard C) Forward D) Point Guard,pascal_siakam_summary.txt,"pascal_siakam_summary.txt, hakeem_olajuwon_summary.txt, bal_first_scouting_combine_summary.txt",True,5,1,1.0
Local_gpt4omini,121,What is South Sudan known as globally? A) The oldest nation B) The youngest nation C) The largest nation D) The most populous nation,luol_deng_south_sudan_summary.txt,"luol_deng_south_sudan_summary.txt, fiba_africa_sub_zones_summary.txt, africabasket_two_countries.txt",True,5,1,1.0
Local_gpt4omini,122,What European competition is highlighted in relation to Gab Gre Lasme's performance? A) Champions League B) EuroLeague Top 16 C) EuroCup D) Basketball Champions League,gab_gre_lasme_summary.txt,"gab_gre_lasme_summary.txt, top_10_african_basketball_clubs_summary.txt, fiba_africa_youth_competitions_summary.txt",True,5,1,1.0
Local_gpt4omini,123,Where was Giannis Antetokounmpo born? A) Lagos B) Athens C) Nairobi D) Cairo,giannis_antetokounmpo_summary.txt,"giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt, joel_embiid_summary.txt",True,5,1,1.0
Local_gpt4omini,124,Which Olympic medal did Serge Ibaka win in 2012? A) Gold B) Silver C) Bronze D) None,serge_ibaka_summary.txt,"serge_ibaka_summary.txt, african_games_3x3_basketball_summary.txt, pascal_siakam_summary.txt",True,5,1,1.0
Local_gpt4omini,125,Which country does Astou Ndour represent internationally? A) Senegal B) Nigeria C) Mali D) Angola,top_african_female_players_summary.txt,"fiba_africa_sub_zones_summary.txt, african_games_3x3_basketball_summary.txt, top_african_female_players_summary.txt",True,5,1,1.0
Local_gpt4omini,126,Which of the following is part of FIBA Africa's youth development initiatives? A) Professional league management B) Basketball Schools and training camps C) Stadium construction D) Marketing campaigns,fiba_africa_youth_development.txt,"fiba_africa_youth_development.txt, nba_fiba_african_dev_league.txt, fiba_africa_youth_competitions_summary.txt",True,5,1,1.0
Local_gpt4omini,127,Which organizations are collaborating to create the new African development league? A) FIFA and UEFA B) NBA Africa and FIBA C) IOC and BAL D) NBBF and BSA,nba_fiba_african_dev_league.txt,"nba_fiba_african_dev_league.txt, bal_linking_african_teams_nba_summary.txt, bal_africa_sports_economy_summary.txt",True,5,1,1.0
Local_gpt4omini,128,What is the competition level of the Nigerian Premier League? A) Second-tier B) Third-tier C) Top-tier D) Regional,nigerian_premier_league_summary.txt,"nigerian_premier_league_summary.txt, basketball_national_league_summary.txt, youzou_elite_basketball_summary.txt",True,5,1,1.0
Local_gpt4omini,129,What is the primary purpose of the Women's Basketball League Africa? A) Youth development only B) Promote elite women's basketball across Africa C) Amateur competitions D) School tournaments,womens_basketball_league_africa.txt,"womens_basketball_league_africa.txt, womens_basketball_africa.txt, bal_gender_equality_initiatives_summary.txt",True,5,1,1.0
Local_gpt4omini,130,Which organization oversees the Basketball National League in South Africa? A) FIBA B) NBA Africa C) Basketball South Africa (BSA) D) NBBF,basketball_national_league_summary.txt,"basketball_national_league_summary.txt, fiba_africa_history.txt, nba_fiba_african_dev_league.txt",True,5,1,1.0
Local_gpt4omini,131,Which countries are featured in the Youzou Elite Basketball League? A) Nigeria and Kenya B) Gabon and Cameroon C) South Africa and Angola D) Egypt and Tunisia,youzou_elite_basketball_summary.txt,"youzou_elite_basketball_summary.txt, top_10_african_basketball_clubs_summary.txt, africabasket_two_countries.txt",True,5,1,1.0
Local_gpt4omini,132,Which of the following is a new partner for the 2025 BAL Playoffs? A) NIKE B) Hyundai C) Wilson D) RwandAir,bal_partners_playoffs_finals_summary.txt,"bal_partners_playoffs_finals_summary.txt, bal_rdb_multi_year_extension_summary.txt, investing_in_bal_private_investment_summary.txt",True,5,1,1.0
Local_gpt4omini,133,What do the top two teams from FIBA Africa youth tournaments qualify for? A) BAL B) Olympic Games C) FIBA U17 and U19 World Cups D) AfroBasket senior,fiba_africa_youth_competitions_summary.txt,"fiba_africa_youth_competitions_summary.txt, afrobasket_summary.txt, fiba_africa_youth_development.txt",True,5,1,1.0
Local_gpt4omini,134,How many countries confirmed participation in the 5th Afro Varsity 3x3 Challenge? A) Three B) Five C) Eight D) Fourteen,afro_varsity_3x3_challenge_summary.txt,"afro_varsity_3x3_challenge_summary.txt, african_games_3x3_basketball_summary.txt, fiba_africa_youth_competitions_summary.txt",True,5,1,1.0
Local_gpt4omini,135,What program did Emmanuel Okorafor participate in before joining Louisville? A) NCAA prep B) BAL Elevate C) FIBA camps D) High school All-Stars,nba_academy_bal_us_college_summary.txt,"nba_academy_bal_us_college_summary.txt, luol_deng_south_sudan_summary.txt, bal_first_scouting_combine_summary.txt",True,5,1,1.0
Local_gpt4omini,136,"Which countries are in FIBA Africa Zone 1? A) Nigeria, Ghana, Togo B) Algeria, Libya, Morocco, Tunisia C) Kenya, Rwanda, Uganda D) Angola, South Africa, Zambia",fiba_africa_sub_zones_summary.txt,"fiba_africa_sub_zones_summary.txt, espn_africa_fiba_broadcast_deal_summary.txt, fiba_africa_history.txt",True,5,1,1.0
Local_gpt4omini,137,Which country won the men's 3x3 basketball gold medal at the 2023 African Games? A) Madagascar B) Egypt C) Algeria D) Nigeria,african_games_3x3_basketball_summary.txt,"african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt, africabasket_two_countries.txt",True,5,1,1.0
Local_gpt4omini,138,How many basketball courts did Giants of Africa pledge to build across Africa in 2021? A) 50 B) 75 C) 100 D) 150,giants_of_africa_camps_summary.txt,"giants_of_africa_camps_summary.txt, basketball_africa_infrastructure_summary.txt, nba_africa_opportunity_courts_summary.txt",True,5,1,1.0
Local_gpt4omini,139,What is the focus of the BAL Advance program? A) Youth training only B) Professional game analysis C) Life after basketball with entrepreneurship and financial literacy D) Media production,bal_global_investment_summary.txt,"bal_global_investment_summary.txt, rise_of_african_basketball.txt, fiba_africa_youth_development.txt",True,5,1,1.0
Local_gpt4omini,140,"How many additional basketball courts does Rwanda's Ministry of Sports acknowledge are needed nationwide? A) 500 B) 1,000 C) 2,000 D) 3,000",basketball_africa_infrastructure_summary.txt,"basketball_africa_infrastructure_summary.txt, nba_africa_opportunity_courts_summary.txt, bal_rdb_multi_year_extension_summary.txt",True,5,1,1.0
Local_gpt4omini,141,How many athletes will participate in the Giants of Africa 2025 Festival? A) 200 B) 250 C) 320 D) 400,giants_of_africa_2025_kigali_summary.txt,"giants_of_africa_2025_kigali_summary.txt, afro_varsity_3x3_challenge_summary.txt, african_games_3x3_basketball_summary.txt",True,5,1,1.0
Local_gpt4omini,142,Which Egyptian club was the first BAL champion in 2021? A) Al Ahly B) Zamalek SC C) Al Ittihad Alexandria D) US Monastir,top_10_african_basketball_clubs_summary.txt,"top_10_african_basketball_clubs_summary.txt, basketball_africa_league.txt, bal_partners_playoffs_finals_summary.txt",True,5,1,1.0
Local_gpt4omini,143,Which of the following is a resource limitation for sport in development? A) Too many coaches B) Lack of affordable sports equipment C) Excessive funding D) Over-built infrastructure,sports_limitations_addressing_sdgs_summary.txt,"sports_limitations_addressing_sdgs_summary.txt, investing_in_bal_private_investment_summary.txt, bal_afd_education_inclusion_summary.txt",True,5,1,1.0
Local_gpt4omini,144,Which barrier involves negative stereotypes about athletes with disabilities? A) Physical accessibility B) Logistical accessibility C) Psychological accessibility D) Equipment limitations,disability_barriers_in_sports_summary.txt,"disability_barriers_in_sports_summary.txt, sports_limitations_addressing_sdgs_summary.txt, bal_gender_equality_initiatives_summary.txt",True,5,1,1.0
Local_gpt4omini,145,In which two cities did NBA Africa and Opportunity International build outdoor courts? A) Lagos and Cairo B) Johannesburg and Dakar C) Nairobi and Kigali D) Accra and Rabat,nba_africa_opportunity_international_summary.txt,"nba_africa_opportunity_international_summary.txt, nba_africa_opportunity_courts_summary.txt, basketball_africa_infrastructure_summary.txt",True,5,1,1.0
Local_gpt4omini,146,"What is the average seating capacity of venues where BAL teams played? A) 2,500 B) 4,600 C) 7,000 D) 10,000",investing_in_bal_private_investment_summary.txt,"investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt, basketball_africa_societal_impact_summary.txt",True,5,1,1.0
Local_gpt4omini,147,Which organization remains the Official Airline Partner of BAL? A) Ethiopian Airlines B) Kenya Airways C) RwandAir D) South African Airways,bal_rdb_multi_year_extension_summary.txt,"bal_rdb_multi_year_extension_summary.txt, bal_partners_playoffs_finals_summary.txt, investing_in_bal_private_investment_summary.txt",True,5,1,1.0
Local_gpt4omini,148,"Which arena hosted the 2019 FIBA Women's AfroBasket with record attendance of 15,000 fans? A) Kigali Arena B) Cairo Stadium C) Dakar Arena D) Arena Kilamba",africas_flashy_basketball_arenas_summary.txt,"africas_flashy_basketball_arenas_summary.txt, giants_of_africa_2025_kigali_summary.txt, afrobasket_summary.txt",True,5,1,1.0
Local_gpt4omini,149,How much tourism revenue did Rwanda generate in 2022 from hosting global events? A) $100M B) $150M C) $240M D) $300M,basketball_africa_societal_impact_summary.txt,"bal_rdb_multi_year_extension_summary.txt, giants_of_africa_2025_kigali_summary.txt, basketball_africa_societal_impact_summary.txt",True,5,1,1.0
Local_gpt4omini,150,Which of the following is a personal skill developed through youth basketball? A) Dribbling B) Goal-setting C) Shooting D) Passing,youth_development_basketball_summary.txt,"youth_development_basketball_summary.txt, fiba_africa_youth_development.txt, fiba_africa_youth_competitions_summary.txt",True,5,1,1.0
Local_gpt4omini,151,"How many youth did NBA Africa reach through development programs last year? A) 150,000 B) 250,000 C) 350,000 D) 500,000",nba_africa_opportunity_courts_summary.txt,"fiba_africa_youth_development.txt, nba_africa_opportunity_international_summary.txt, fiba_africa_youth_competitions_summary.txt",False,1,0,0.0
Local_gpt4omini,152,"How many international basketball games will ESPN Africa broadcast under the FIBA deal? A) 500 B) 1,000 C) 1,500 D) 2,000",espn_africa_fiba_broadcast_deal_summary.txt,"espn_africa_fiba_broadcast_deal_summary.txt, bal_africa_sports_economy_summary.txt, fiba_africa_history.txt",True,5,1,1.0
Local_gpt4omini,153,What was the increase in official NBA and BAL merchandise sales? A) 20% B) 30% C) 40% D) 50%,basketball_influence_africa_summary.txt,"bal_africa_sports_economy_summary.txt, bal_global_investment_summary.txt, basketball_influence_africa_summary.txt",True,5,1,1.0
Local_gpt4omini,154,What is the name of the pan-African platform launched by AFD to support sports projects? A) Sport Together B) Sport en commun C) Sports for Africa D) African Sports Initiative,bal_afd_education_inclusion_summary.txt,"bal_afd_education_inclusion_summary.txt, investing_in_bal_private_investment_summary.txt, afro_varsity_3x3_challenge_summary.txt",True,5,1,1.0
Local_gpt4omini,155,Where is the Basketball Africa League headquarters located? A) Kigali B) Lagos C) Dakar D) Cairo,bal_africa_sports_economy_summary.txt,"africas_flashy_basketball_arenas_summary.txt, basketball_africa_infrastructure_summary.txt, bal_africa_sports_economy_summary.txt",True,5,1,1.0
Local_gpt4omini,156,What age group is targeted by the STEM sports curriculum for girls? A) 10 and under B) 12 and under C) 14 and under D) 16 and under,bal_gender_equality_initiatives_summary.txt,"bal_gender_equality_initiatives_summary.txt, youth_development_basketball_summary.txt, bal_afd_education_inclusion_summary.txt",True,1,0,0.0
Local_gpt4omini,157,What is the name of BAL's climate action program? A) BAL Clean B) BAL Green C) BAL Earth D) BAL Climate,bal_linking_african_teams_nba_summary.txt,"bal_rdb_multi_year_extension_summary.txt, bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt",False,1,0,0.0
Local_gpt4omini,158,Where was the first BAL scouting combine held? A) Madison Square Garden B) Brooklyn Nets practice facility C) BAL headquarters D) FIBA facility,bal_first_scouting_combine_summary.txt,"bal_first_scouting_combine_summary.txt, bwb_east_africa_summary.txt, bal_global_investment_summary.txt",True,5,1,1.0
Local_gpt4omini,159,Who co-founded WINGSPAN Scouting? A) Amadou Gallo Fall and Luol Deng B) Jacques Vandescure and David Helmer C) Masai Ujiri and Barack Obama D) Dikembe Mutombo and P.J. Carlesimo,africabasket_wingspan_partnership_summary.txt,"africabasket_wingspan_partnership_summary.txt, bal_first_scouting_combine_summary.txt, giants_of_africa_camps_summary.txt",True,5,1,1.0
Azure_flant5,1,Who is the current commissioner of the Basketball Africa League?,basketball_africa_league.txt,"basketball_africa_league.txt, bal_linking_african_teams_nba_summary.txt, bal_africa_sports_economy_summary.txt",True,2,0,0.0
Azure_flant5,2,In what year was FIBA Africa established?,fiba_africa_history.txt,"fiba_africa_history.txt, fiba_africa_youth_development.txt, fiba_africa_sub_zones_summary.txt",True,1,0,0.0
Azure_flant5,3,How did colonial powers use sport in colonized regions according to the article?,colonial_history_sport.txt,"colonial_history_sport.txt, colonialism_sport_book_summary.txt, sports_limitations_addressing_sdgs_summary.txt",True,2,0,0.0
Azure_flant5,4,What role does the Basketball Africa League (BAL) play in promoting women's basketball in Africa?,womens_basketball_africa.txt,"bal_linking_african_teams_nba_summary.txt, bal_gender_equality_initiatives_summary.txt, basketball_africa_league.txt",False,2,0,0.0816326530612244
Azure_flant5,5,How many countries will now represent African basketball in global competitions according to the article?,africabasket_two_countries.txt,"africabasket_two_countries.txt, espn_africa_fiba_broadcast_deal_summary.txt, afrobasket_summary.txt",True,5,1,1.0
